Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
433-75-6987,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,55.97,7,19.5895,411.3795,3/5/2019,12/31/1899 7:06:00 PM,Ewallet,391.79,4.761904762,19.5895,8.9
434-35-9162,Cairo,"Cairo, Egypt",Member,Male,Food and beverages,23.34,4,4.668,98.028,2/4/2019,12/31/1899 6:53:00 PM,Ewallet,93.36,4.761904762,4.668,7.4
437-53-3084,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2/26/2019,12/31/1899 11:48:00 AM,Ewallet,199.78,4.761904762,9.989,7.1
437-58-8131,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,73.52,2,7.352,154.392,1/15/2019,12/31/1899 1:41:00 PM,Ewallet,147.04,4.761904762,7.352,4.6
438-01-4015,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,49.49,4,9.898,207.858,3/21/2019,12/31/1899 3:25:00 PM,Ewallet,197.96,4.761904762,9.898,6.6
438-23-1242,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,12/31/1899 10:38:00 AM,Ewallet,531.16,4.761904762,26.558,8.9
448-34-8700,Cairo,"Cairo, Egypt",Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2/10/2019,12/31/1899 1:51:00 PM,Ewallet,258.37,4.761904762,12.9185,6.7
449-27-2918,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,39.12,1,1.956,41.076,3/26/2019,12/31/1899 11:02:00 AM,Credit card,39.12,4.761904762,1.956,9.6
452-04-8808,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,12/31/1899 3:17:00 PM,Cash,609.56,4.761904762,30.478,5.5
453-63-6187,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,27.5,3,4.125,86.625,3/1/2019,12/31/1899 3:40:00 PM,Ewallet,82.5,4.761904762,4.125,6.5
457-13-1708,Cairo,"Cairo, Egypt",Member,Male,Fashion accessories,65.23,10,32.615,684.915,1/8/2019,12/31/1899 7:07:00 PM,Credit card,652.3,4.761904762,32.615,5.2
457-94-0464,Cairo,"Cairo, Egypt",Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/2019,12/31/1899 8:32:00 PM,Ewallet,790.83,4.761904762,39.5415,5.6
458-61-0011,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,12/31/1899 6:43:00 PM,Cash,241.2,4.761904762,12.06,5.8
466-61-5506,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,12/31/1899 10:52:00 AM,Cash,544.2,4.761904762,27.21,5.3
468-01-2051,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,62.08,7,21.728,456.288,3/6/2019,12/31/1899 1:46:00 PM,Ewallet,434.56,4.761904762,21.728,5.4
470-31-3286,Cairo,"Cairo, Egypt",Normal,Male,Health and beauty,14.82,3,2.223,46.683,3/1/2019,12/31/1899 11:30:00 AM,Credit card,44.46,4.761904762,2.223,8.7
477-24-6490,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,99.71,6,29.913,628.173,2/26/2019,12/31/1899 4:52:00 PM,Ewallet,598.26,4.761904762,29.913,7.9
479-26-8945,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,16.49,2,1.649,34.629,2/5/2019,12/31/1899 11:32:00 AM,Ewallet,32.98,4.761904762,1.649,4.6
487-79-6868,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/2019,12/31/1899 7:28:00 PM,Credit card,110.61,4.761904762,5.5305,8
490-95-0021,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,33.21,10,16.605,348.705,1/8/2019,12/31/1899 2:25:00 PM,Ewallet,332.1,4.761904762,16.605,6
498-41-1961,Cairo,"Cairo, Egypt",Normal,Male,Health and beauty,66.68,5,16.67,350.07,2/20/2019,12/31/1899 6:01:00 PM,Cash,333.4,4.761904762,16.67,7.6
499-27-7781,Cairo,"Cairo, Egypt",Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,12/31/1899 4:45:00 PM,Ewallet,425.68,4.761904762,21.284,5
501-61-1753,Cairo,"Cairo, Egypt",Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,1/3/2019,12/31/1899 8:24:00 PM,Ewallet,378.9,4.761904762,18.945,9.8
503-21-4385,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2/21/2019,12/31/1899 12:40:00 PM,Ewallet,119.73,4.761904762,5.9865,9.3
505-02-0892,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,42.57,8,17.028,357.588,2/25/2019,12/31/1899 2:12:00 PM,Ewallet,340.56,4.761904762,17.028,5.6
509-10-0516,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/2019,12/31/1899 12:02:00 PM,Ewallet,183.88,4.761904762,9.194,5.1
510-79-0415,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,23.08,6,6.924,145.404,1/24/2019,12/31/1899 7:20:00 PM,Ewallet,138.48,4.761904762,6.924,4.9
510-95-6347,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,48.52,3,7.278,152.838,3/5/2019,12/31/1899 6:17:00 PM,Ewallet,145.56,4.761904762,7.278,4
511-54-3087,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2/25/2019,12/31/1899 4:36:00 PM,Credit card,88.45,4.761904762,4.4225,9.5
514-37-2845,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,12/31/1899 1:02:00 PM,Cash,198.5,4.761904762,9.925,9
518-71-6847,Cairo,"Cairo, Egypt",Member,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2019,12/31/1899 3:10:00 PM,Ewallet,159.6,4.761904762,7.98,4.9
525-09-8450,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,12/31/1899 3:12:00 PM,Credit card,721.3,4.761904762,36.065,4.2
525-88-7307,Cairo,"Cairo, Egypt",Member,Male,Sports and travel,75.82,1,3.791,79.611,1/31/2019,12/31/1899 1:19:00 PM,Cash,75.82,4.761904762,3.791,5.8
528-87-5606,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,39.48,1,1.974,41.454,2/12/2019,12/31/1899 7:43:00 PM,Cash,39.48,4.761904762,1.974,6.5
529-56-3974,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,25.51,4,5.102,107.142,3/9/2019,12/31/1899 5:03:00 PM,Cash,102.04,4.761904762,5.102,6.8
532-59-7201,Cairo,"Cairo, Egypt",Member,Male,Sports and travel,79.93,6,23.979,503.559,1/31/2019,12/31/1899 2:04:00 PM,Cash,479.58,4.761904762,23.979,5.5
533-33-5337,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2/7/2019,12/31/1899 8:24:00 PM,Cash,793.9,4.761904762,39.695,6.2
533-66-5566,Cairo,"Cairo, Egypt",Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,1/12/2019,12/31/1899 11:42:00 AM,Cash,357.49,4.761904762,17.8745,7
539-21-7227,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,12/31/1899 5:45:00 PM,Cash,257.7,4.761904762,12.885,4.2
542-41-0513,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,57.49,4,11.498,241.458,3/15/2019,12/31/1899 11:57:00 AM,Cash,229.96,4.761904762,11.498,6.6
544-55-9589,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,21.43,10,10.715,225.015,1/28/2019,12/31/1899 11:51:00 AM,Cash,214.3,4.761904762,10.715,6.2
545-46-3100,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,3/12/2019,12/31/1899 1:52:00 PM,Credit card,31.77,4.761904762,1.5885,8.7
548-46-9322,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,39.9,10,19.95,418.95,2/20/2019,12/31/1899 3:24:00 PM,Credit card,399,4.761904762,19.95,5.9
549-03-9315,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,94.87,8,37.948,796.908,2/12/2019,12/31/1899 12:58:00 PM,Ewallet,758.96,4.761904762,37.948,8.7
549-84-7482,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,90.28,9,40.626,853.146,2/8/2019,12/31/1899 11:15:00 AM,Ewallet,812.52,4.761904762,40.626,7.2
552-44-5977,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,62,8,24.8,520.8,1/3/2019,12/31/1899 7:08:00 PM,Credit card,496,4.761904762,24.8,6.2
554-53-3790,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,37.02,6,11.106,233.226,3/22/2019,12/31/1899 6:33:00 PM,Cash,222.12,4.761904762,11.106,4.5
559-61-5987,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/2019,12/31/1899 10:38:00 AM,Cash,17.75,4.761904762,0.8875,8.6
560-30-5617,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,3/24/2019,12/31/1899 6:27:00 PM,Cash,123.85,4.761904762,6.1925,8.5
563-47-4072,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,55.81,6,16.743,351.603,1/22/2019,12/31/1899 11:52:00 AM,Cash,334.86,4.761904762,16.743,9.9
565-67-6697,Cairo,"Cairo, Egypt",Member,Male,Home and lifestyle,27,9,12.15,255.15,3/2/2019,12/31/1899 2:16:00 PM,Cash,243,4.761904762,12.15,4.8
565-91-4567,Cairo,"Cairo, Egypt",Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,12/31/1899 2:38:00 PM,Ewallet,86,4.761904762,4.3,6.2
566-19-5475,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,1/7/2019,12/31/1899 8:52:00 PM,Cash,335.79,4.761904762,16.7895,6.2
569-71-4390,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,21.87,2,2.187,45.927,1/25/2019,12/31/1899 2:29:00 PM,Ewallet,43.74,4.761904762,2.187,6.9
571-94-0759,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,74.6,10,37.3,783.3,1/8/2019,12/31/1899 8:55:00 PM,Cash,746,4.761904762,37.3,9.5
573-10-3877,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,39.01,1,1.9505,40.9605,3/12/2019,12/31/1899 4:46:00 PM,Credit card,39.01,4.761904762,1.9505,4.7
573-58-9734,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,12/31/1899 1:41:00 PM,Ewallet,91.11,4.761904762,4.5555,5.1
574-31-8277,Cairo,"Cairo, Egypt",Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,12/31/1899 7:55:00 PM,Cash,33.63,4.761904762,1.6815,5.6
574-80-1489,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,12/31/1899 1:22:00 PM,Ewallet,251.4,4.761904762,12.57,8.7
576-31-4774,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,3/2/2019,12/31/1899 1:10:00 PM,Ewallet,220.23,4.761904762,11.0115,4
578-80-7669,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,12/31/1899 4:58:00 PM,Cash,74.97,4.761904762,3.7485,5.6
582-52-8065,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2/22/2019,12/31/1899 10:49:00 AM,Cash,488.79,4.761904762,24.4395,8.9
585-03-5943,Cairo,"Cairo, Egypt",Normal,Male,Health and beauty,18.11,10,9.055,190.155,3/13/2019,12/31/1899 11:46:00 AM,Ewallet,181.1,4.761904762,9.055,5.9
585-11-6748,Cairo,"Cairo, Egypt",Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,12/31/1899 1:05:00 PM,Cash,290.4,4.761904762,14.52,5.3
590-83-4591,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,87.45,6,26.235,550.935,2/17/2019,12/31/1899 2:40:00 PM,Credit card,524.7,4.761904762,26.235,8.8
593-14-4239,Cairo,"Cairo, Egypt",Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,3/5/2019,12/31/1899 7:40:00 PM,Ewallet,763.68,4.761904762,38.184,4.7
596-42-3999,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,18.22,7,6.377,133.917,3/10/2019,12/31/1899 2:04:00 PM,Credit card,127.54,4.761904762,6.377,6.6
598-06-7312,Cairo,"Cairo, Egypt",Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2/16/2019,12/31/1899 3:42:00 PM,Cash,91.35,4.761904762,4.5675,6.8
602-16-6955,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,76.6,10,38.3,804.3,1/24/2019,12/31/1899 6:10:00 PM,Ewallet,766,4.761904762,38.3,6
605-83-1050,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,12/31/1899 4:26:00 PM,Ewallet,54.36,4.761904762,2.718,4.3
608-04-3797,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,25.32,8,10.128,212.688,3/5/2019,12/31/1899 8:24:00 PM,Ewallet,202.56,4.761904762,10.128,8.7
608-05-3804,Cairo,"Cairo, Egypt",Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2/25/2019,12/31/1899 8:19:00 PM,Cash,39.75,4.761904762,1.9875,6.1
608-27-6295,Cairo,"Cairo, Egypt",Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,12/31/1899 5:34:00 PM,Credit card,317.34,4.761904762,15.867,9.8
608-96-3517,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,91.54,4,18.308,384.468,3/23/2019,12/31/1899 7:20:00 PM,Credit card,366.16,4.761904762,18.308,4.8
616-24-2851,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,17.87,4,3.574,75.054,3/22/2019,12/31/1899 2:42:00 PM,Ewallet,71.48,4.761904762,3.574,6.5
616-87-0016,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,95.54,7,33.439,702.219,3/9/2019,12/31/1899 2:36:00 PM,Credit card,668.78,4.761904762,33.439,9.6
624-01-8356,Cairo,"Cairo, Egypt",Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,12/31/1899 10:44:00 AM,Credit card,490.1,4.761904762,24.505,4.2
627-95-3243,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2/4/2019,12/31/1899 1:21:00 PM,Ewallet,699.12,4.761904762,34.956,9.8
628-90-8624,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,12/31/1899 2:41:00 PM,Cash,825.8,4.761904762,41.29,5
632-32-4574,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,12/31/1899 2:14:00 PM,Cash,607.36,4.761904762,30.368,5.5
636-17-0325,Cairo,"Cairo, Egypt",Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,12/31/1899 6:37:00 PM,Cash,250.28,4.761904762,12.514,9.5
636-98-3364,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,26.26,3,3.939,82.719,3/2/2019,12/31/1899 12:36:00 PM,Ewallet,78.78,4.761904762,3.939,6.3
640-48-5028,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,3/2/2019,12/31/1899 12:40:00 PM,Cash,795.51,4.761904762,39.7755,6.3
640-49-2076,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,83.78,8,33.512,703.752,1/10/2019,12/31/1899 2:49:00 PM,Cash,670.24,4.761904762,33.512,5.1
641-43-2399,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019,12/31/1899 8:23:00 PM,Ewallet,102.2,4.761904762,5.11,5.7
641-62-7288,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,12/31/1899 1:33:00 PM,Ewallet,599.52,4.761904762,29.976,7.1
642-30-6693,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,54.51,6,16.353,343.413,3/17/2019,12/31/1899 1:54:00 PM,Ewallet,327.06,4.761904762,16.353,7.8
642-61-4706,Cairo,"Cairo, Egypt",Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,12/31/1899 4:34:00 PM,Cash,186.8,4.761904762,9.34,5.5
649-29-6775,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,33.52,1,1.676,35.196,2/8/2019,12/31/1899 3:31:00 PM,Cash,33.52,4.761904762,1.676,6.7
650-98-6268,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,20.87,3,3.1305,65.7405,3/20/2019,12/31/1899 1:53:00 PM,Credit card,62.61,4.761904762,3.1305,8
655-85-5130,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,38.3,4,7.66,160.86,3/13/2019,12/31/1899 7:22:00 PM,Cash,153.2,4.761904762,7.66,5.7
656-16-1063,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,46.42,3,6.963,146.223,1/4/2019,12/31/1899 1:24:00 PM,Credit card,139.26,4.761904762,6.963,4.4
659-65-8956,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,51.36,1,2.568,53.928,1/16/2019,12/31/1899 3:26:00 PM,Ewallet,51.36,4.761904762,2.568,5.2
665-63-9737,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,12/31/1899 5:36:00 PM,Ewallet,157.26,4.761904762,7.863,7.5
669-54-1719,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,18.93,6,5.679,119.259,2/10/2019,12/31/1899 12:45:00 PM,Credit card,113.58,4.761904762,5.679,8.1
670-71-7306,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,12/31/1899 8:08:00 PM,Credit card,267.78,4.761904762,13.389,5.1
670-79-6321,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,12/31/1899 3:27:00 PM,Credit card,662.13,4.761904762,33.1065,4.9
676-10-2200,Cairo,"Cairo, Egypt",Member,Male,Fashion accessories,53.78,1,2.689,56.469,2/3/2019,12/31/1899 8:13:00 PM,Ewallet,53.78,4.761904762,2.689,4.7
679-22-6530,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,40.62,2,4.062,85.302,1/17/2019,12/31/1899 10:01:00 AM,Credit card,81.24,4.761904762,4.062,4.1
686-41-0932,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,34.7,2,3.47,72.87,3/13/2019,12/31/1899 7:48:00 PM,Ewallet,69.4,4.761904762,3.47,8.2
690-01-6631,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,12/31/1899 6:35:00 PM,Ewallet,174.9,4.761904762,8.745,6.6
692-27-8933,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,57.95,6,17.385,365.085,2/24/2019,12/31/1899 1:02:00 PM,Cash,347.7,4.761904762,17.385,5.2
692-92-5582,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,54.84,3,8.226,172.746,2/20/2019,12/31/1899 1:27:00 PM,Credit card,164.52,4.761904762,8.226,5.9
695-09-5146,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,12/31/1899 8:00:00 PM,Ewallet,296.37,4.761904762,14.8185,6.4
695-51-0018,Cairo,"Cairo, Egypt",Normal,Female,Sports and travel,34.84,4,6.968,146.328,2/10/2019,12/31/1899 6:36:00 PM,Cash,139.36,4.761904762,6.968,7.4
699-88-1972,Cairo,"Cairo, Egypt",Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,12/31/1899 5:47:00 PM,Credit card,793.28,4.761904762,39.664,4.2
701-23-5550,Cairo,"Cairo, Egypt",Member,Male,Home and lifestyle,38.81,4,7.762,163.002,3/19/2019,12/31/1899 1:40:00 PM,Ewallet,155.24,4.761904762,7.762,4.9
701-69-8742,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,34.37,10,17.185,360.885,3/16/2019,12/31/1899 10:11:00 AM,Ewallet,343.7,4.761904762,17.185,6.7
707-32-7409,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,12/31/1899 11:58:00 AM,Ewallet,382.16,4.761904762,19.108,4.5
709-58-4068,Cairo,"Cairo, Egypt",Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2/28/2019,12/31/1899 2:42:00 PM,Cash,410.9,4.761904762,20.545,7.3
710-46-4433,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019,12/31/1899 2:15:00 PM,Credit card,696.6,4.761904762,34.83,4.5
711-31-1234,Cairo,"Cairo, Egypt",Normal,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/2019,12/31/1899 6:51:00 PM,Cash,382.56,4.761904762,19.128,7.9
715-20-1673,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,28.38,5,7.095,148.995,3/6/2019,12/31/1899 8:57:00 PM,Cash,141.9,4.761904762,7.095,9.4
716-39-1409,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,30.35,7,10.6225,223.0725,3/19/2019,12/31/1899 6:19:00 PM,Cash,212.45,4.761904762,10.6225,8
725-32-9708,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,68.71,4,13.742,288.582,1/4/2019,12/31/1899 7:01:00 PM,Cash,274.84,4.761904762,13.742,4.1
725-67-2480,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,12/31/1899 6:14:00 PM,Credit card,352.5,4.761904762,17.625,5.9
727-46-3608,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,20.01,9,9.0045,189.0945,2/6/2019,12/31/1899 3:47:00 PM,Ewallet,180.09,4.761904762,9.0045,4.1
729-06-2010,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,80.47,9,36.2115,760.4415,1/6/2019,12/31/1899 11:18:00 AM,Cash,724.23,4.761904762,36.2115,9.2
730-61-8757,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,12/31/1899 10:11:00 AM,Credit card,204.52,4.761904762,10.226,4
731-59-7531,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,12/31/1899 5:58:00 PM,Cash,580.56,4.761904762,29.028,4.6
732-04-5373,Cairo,"Cairo, Egypt",Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/2019,12/31/1899 10:53:00 AM,Cash,185.88,4.761904762,9.294,7
733-01-9107,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,82.7,6,24.81,521.01,3/5/2019,12/31/1899 6:14:00 PM,Cash,496.2,4.761904762,24.81,7.4
734-91-1155,Cairo,"Cairo, Egypt",Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,3/26/2019,12/31/1899 10:34:00 AM,Credit card,137.13,4.761904762,6.8565,7.7
741-73-3559,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2/27/2019,12/31/1899 5:27:00 PM,Cash,336.35,4.761904762,16.8175,6.9
743-04-1105,Cairo,"Cairo, Egypt",Member,Male,Health and beauty,97.22,9,43.749,918.729,3/30/2019,12/31/1899 2:43:00 PM,Ewallet,874.98,4.761904762,43.749,6
744-09-5786,Cairo,"Cairo, Egypt",Normal,Male,Electronic accessories,22.01,6,6.603,138.663,1/2/2019,12/31/1899 6:50:00 PM,Cash,132.06,4.761904762,6.603,7.6
744-16-7898,Cairo,"Cairo, Egypt",Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,12/31/1899 1:48:00 PM,Credit card,973.7,4.761904762,48.685,4.9
746-04-1077,Cairo,"Cairo, Egypt",Member,Female,Food and beverages,84.63,10,42.315,888.615,1/1/2019,12/31/1899 11:36:00 AM,Credit card,846.3,4.761904762,42.315,9
747-58-7183,Cairo,"Cairo, Egypt",Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2/9/2019,12/31/1899 8:31:00 PM,Ewallet,171.81,4.761904762,8.5905,6.5
751-15-6198,Cairo,"Cairo, Egypt",Normal,Male,Sports and travel,23.01,6,6.903,144.963,1/12/2019,12/31/1899 4:45:00 PM,Ewallet,138.06,4.761904762,6.903,7.9
752-23-3760,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,64.08,7,22.428,470.988,2/19/2019,12/31/1899 7:29:00 PM,Credit card,448.56,4.761904762,22.428,7.3
760-54-1821,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,3/15/2019,12/31/1899 10:26:00 AM,Cash,122.31,4.761904762,6.1155,5.8
761-49-0439,Cairo,"Cairo, Egypt",Member,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/2019,12/31/1899 10:17:00 AM,Ewallet,96.8,4.761904762,4.84,8.6
764-44-8999,Cairo,"Cairo, Egypt",Normal,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,12/31/1899 2:42:00 PM,Ewallet,29.52,4.761904762,1.476,4.3
766-85-7061,Cairo,"Cairo, Egypt",Member,Female,Health and beauty,87.87,10,43.935,922.635,3/29/2019,12/31/1899 10:25:00 AM,Ewallet,878.7,4.761904762,43.935,5.1
767-54-1907,Cairo,"Cairo, Egypt",Member,Female,Fashion accessories,29.56,5,7.39,155.19,2/13/2019,12/31/1899 4:59:00 PM,Cash,147.8,4.761904762,7.39,6.9
767-97-4650,Cairo,"Cairo, Egypt",Member,Female,Sports and travel,64.83,2,6.483,136.143,1/8/2019,12/31/1899 11:59:00 AM,Credit card,129.66,4.761904762,6.483,8
770-42-8960,Cairo,"Cairo, Egypt",Normal,Male,Food and beverages,21.12,8,8.448,177.408,1/1/2019,12/31/1899 7:31:00 PM,Cash,168.96,4.761904762,8.448,6.3
775-72-1988,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,12/31/1899 3:05:00 PM,Ewallet,366.4,4.761904762,18.32,8.4
776-68-1096,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,3/18/2019,12/31/1899 1:45:00 PM,Credit card,132.36,4.761904762,6.618,7.9
777-67-2495,Cairo,"Cairo, Egypt",Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/2019,12/31/1899 11:26:00 AM,Ewallet,206.91,4.761904762,10.3455,8.7
777-82-7220,Cairo,"Cairo, Egypt",Member,Female,Home and lifestyle,30.12,8,12.048,253.008,3/3/2019,12/31/1899 1:01:00 PM,Cash,240.96,4.761904762,12.048,7.7
