Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
433-08-7822,Giza,"Giza, Egypt",Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05 00:00:00,1899-12-31 19:48:00,Ewallet,552.23,4.761904762,27.6115,7.5
434-83-9547,Giza,"Giza, Egypt",Member,Male,Food and beverages,38.47,8,15.388,323.148,2019-01-23 00:00:00,1899-12-31 11:51:00,Cash,307.76,4.761904762,15.388,7.7
440-59-5691,Giza,"Giza, Egypt",Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08 00:00:00,1899-12-31 13:12:00,Credit card,260.05,4.761904762,13.0025,7.7
442-44-6497,Giza,"Giza, Egypt",Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08 00:00:00,1899-12-31 11:42:00,Credit card,166.71,4.761904762,8.3355,5.9
443-60-9639,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24 00:00:00,1899-12-31 13:24:00,Cash,60.87,4.761904762,3.0435,5.5
446-47-6729,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,99.82,2,9.982,209.622,2019-01-02 00:00:00,1899-12-31 18:09:00,Credit card,199.64,4.761904762,9.982,6.7
450-28-2866,Giza,"Giza, Egypt",Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15 00:00:00,1899-12-31 19:25:00,Cash,87.2,4.761904762,4.36,8.1
450-42-3339,Giza,"Giza, Egypt",Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09 00:00:00,1899-12-31 18:58:00,Credit card,846.1,4.761904762,42.305,8.8
451-28-5717,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20 00:00:00,1899-12-31 11:23:00,Cash,499.02,4.761904762,24.951,7.3
451-73-2711,Giza,"Giza, Egypt",Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14 00:00:00,1899-12-31 15:20:00,Ewallet,84.83,4.761904762,4.2415,8.8
453-12-7053,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10 00:00:00,1899-12-31 17:38:00,Credit card,137.22,4.761904762,6.861,6.5
457-12-0244,Giza,"Giza, Egypt",Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14 00:00:00,1899-12-31 13:49:00,Ewallet,211.32,4.761904762,10.566,6.5
458-10-8612,Giza,"Giza, Egypt",Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20 00:00:00,1899-12-31 12:27:00,Ewallet,448.56,4.761904762,22.428,7.6
458-41-1477,Giza,"Giza, Egypt",Normal,Female,Health and beauty,46.26,6,13.878,291.438,2019-03-08 00:00:00,1899-12-31 17:11:00,Credit card,277.56,4.761904762,13.878,9.5
462-78-5240,Giza,"Giza, Egypt",Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2019-03-19 00:00:00,1899-12-31 14:35:00,Cash,53.22,4.761904762,2.661,4.2
468-99-7231,Giza,"Giza, Egypt",Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03 00:00:00,1899-12-31 17:36:00,Cash,352.08,4.761904762,17.604,8.8
471-06-8611,Giza,"Giza, Egypt",Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06 00:00:00,1899-12-31 10:22:00,Credit card,52.42,4.761904762,2.621,6.3
471-41-2823,Giza,"Giza, Egypt",Normal,Male,Food and beverages,99.79,2,9.979,209.559,2019-03-07 00:00:00,1899-12-31 20:37:00,Ewallet,199.58,4.761904762,9.979,8
474-33-8305,Giza,"Giza, Egypt",Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23 00:00:00,1899-12-31 13:23:00,Ewallet,471.73,4.761904762,23.5865,6.9
477-59-2456,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23 00:00:00,1899-12-31 11:15:00,Cash,318.08,4.761904762,15.904,9.2
480-63-2856,Giza,"Giza, Egypt",Member,Female,Food and beverages,19.25,8,7.7,161.7,2019-01-23 00:00:00,1899-12-31 18:37:00,Ewallet,154,4.761904762,7.7,6.6
483-71-1164,Giza,"Giza, Egypt",Normal,Female,Health and beauty,81.3,6,24.39,512.19,2019-03-08 00:00:00,1899-12-31 16:43:00,Ewallet,487.8,4.761904762,24.39,5.3
484-22-8230,Giza,"Giza, Egypt",Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08 00:00:00,1899-12-31 20:08:00,Cash,363.23,4.761904762,18.1615,4.5
488-25-4221,Giza,"Giza, Egypt",Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2019-02-22 00:00:00,1899-12-31 10:36:00,Credit card,30.41,4.761904762,1.5205,8.4
489-64-4354,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09 00:00:00,1899-12-31 15:36:00,Cash,16.28,4.761904762,0.814,5
493-65-6248,Giza,"Giza, Egypt",Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01 00:00:00,1899-12-31 19:48:00,Credit card,369.8,4.761904762,18.49,7
500-02-2261,Giza,"Giza, Egypt",Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21 00:00:00,1899-12-31 17:04:00,Ewallet,343.74,4.761904762,17.187,5.9
503-07-0930,Giza,"Giza, Egypt",Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23 00:00:00,1899-12-31 19:49:00,Credit card,408.73,4.761904762,20.4365,8.2
512-91-0811,Giza,"Giza, Egypt",Member,Female,Health and beauty,89.75,1,4.4875,94.2375,2019-02-06 00:00:00,1899-12-31 20:05:00,Credit card,89.75,4.761904762,4.4875,6.6
516-77-6464,Giza,"Giza, Egypt",Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24 00:00:00,1899-12-31 13:08:00,Ewallet,50.8,4.761904762,2.54,4.1
521-18-7827,Giza,"Giza, Egypt",Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22 00:00:00,1899-12-31 20:46:00,Credit card,196.95,4.761904762,9.8475,8.7
523-38-0215,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,37,1,1.85,38.85,2019-03-06 00:00:00,1899-12-31 13:29:00,Credit card,37,4.761904762,1.85,7.9
526-86-8552,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,21.82,10,10.91,229.11,2019-01-07 00:00:00,1899-12-31 17:36:00,Cash,218.2,4.761904762,10.91,7.1
537-72-0426,Giza,"Giza, Egypt",Member,Male,Fashion accessories,70.99,10,35.495,745.395,2019-03-20 00:00:00,1899-12-31 16:28:00,Cash,709.9,4.761904762,35.495,5.7
538-22-0304,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24 00:00:00,1899-12-31 18:27:00,Cash,649.5,4.761904762,32.475,5.2
541-08-3113,Giza,"Giza, Egypt",Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02 00:00:00,1899-12-31 20:29:00,Cash,527.76,4.761904762,26.388,8.4
541-89-9860,Giza,"Giza, Egypt",Member,Female,Fashion accessories,80.48,3,12.072,253.512,2019-02-15 00:00:00,1899-12-31 12:31:00,Cash,241.44,4.761904762,12.072,8.1
544-32-5024,Giza,"Giza, Egypt",Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28 00:00:00,1899-12-31 19:16:00,Credit card,199.16,4.761904762,9.958,6.4
545-07-8534,Giza,"Giza, Egypt",Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14 00:00:00,1899-12-31 12:42:00,Ewallet,116.64,4.761904762,5.832,6
549-23-9016,Giza,"Giza, Egypt",Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13 00:00:00,1899-12-31 18:15:00,Credit card,29.74,4.761904762,1.487,8.9
549-96-4200,Giza,"Giza, Egypt",Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08 00:00:00,1899-12-31 20:15:00,Ewallet,68.16,4.761904762,3.408,7
551-21-3069,Giza,"Giza, Egypt",Member,Female,Electronic accessories,23.07,9,10.3815,218.0115,2019-02-01 00:00:00,1899-12-31 11:27:00,Cash,207.63,4.761904762,10.3815,4.9
554-42-2417,Giza,"Giza, Egypt",Normal,Female,Sports and travel,95.44,10,47.72,1002.12,2019-01-09 00:00:00,1899-12-31 13:45:00,Cash,954.4,4.761904762,47.72,5.2
554-53-8700,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,56.11,2,5.611,117.831,2019-02-02 00:00:00,1899-12-31 10:11:00,Cash,112.22,4.761904762,5.611,6.3
556-41-6224,Giza,"Giza, Egypt",Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15 00:00:00,1899-12-31 17:10:00,Credit card,269.12,4.761904762,13.456,9.3
556-72-8512,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30 00:00:00,1899-12-31 20:47:00,Cash,22.96,4.761904762,1.148,4.3
556-86-3144,Giza,"Giza, Egypt",Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,2019-01-13 00:00:00,1899-12-31 19:30:00,Cash,74.29,4.761904762,3.7145,5
556-97-7101,Giza,"Giza, Egypt",Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01 00:00:00,1899-12-31 15:51:00,Cash,126.44,4.761904762,6.322,8.5
558-80-4082,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,2019-03-14 00:00:00,1899-12-31 17:20:00,Ewallet,194.95,4.761904762,9.7475,6
565-80-5980,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,47.38,4,9.476,198.996,2019-01-23 00:00:00,1899-12-31 10:25:00,Cash,189.52,4.761904762,9.476,7.1
568-90-5112,Giza,"Giza, Egypt",Normal,Male,Health and beauty,66.14,4,13.228,277.788,2019-03-19 00:00:00,1899-12-31 12:46:00,Credit card,264.56,4.761904762,13.228,5.6
573-98-8548,Giza,"Giza, Egypt",Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05 00:00:00,1899-12-31 12:40:00,Ewallet,31.9,4.761904762,1.595,9.1
574-22-5561,Giza,"Giza, Egypt",Member,Female,Fashion accessories,82.63,10,41.315,867.615,2019-03-19 00:00:00,1899-12-31 17:08:00,Ewallet,826.3,4.761904762,41.315,7.9
574-57-9721,Giza,"Giza, Egypt",Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08 00:00:00,1899-12-31 16:53:00,Ewallet,86.54,4.761904762,4.327,5.7
577-34-7579,Giza,"Giza, Egypt",Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10 00:00:00,1899-12-31 17:16:00,Cash,454.41,4.761904762,22.7205,5.4
583-41-4548,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07 00:00:00,1899-12-31 11:36:00,Ewallet,116.69,4.761904762,5.8345,7.4
583-72-1480,Giza,"Giza, Egypt",Member,Male,Electronic accessories,37.06,4,7.412,155.652,2019-01-31 00:00:00,1899-12-31 16:24:00,Ewallet,148.24,4.761904762,7.412,9.7
584-66-4073,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13 00:00:00,1899-12-31 15:45:00,Ewallet,56.5,4.761904762,2.825,9.6
584-86-7256,Giza,"Giza, Egypt",Member,Male,Sports and travel,34.56,7,12.096,254.016,2019-03-11 00:00:00,1899-12-31 16:07:00,Credit card,241.92,4.761904762,12.096,7.3
587-03-7455,Giza,"Giza, Egypt",Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16 00:00:00,1899-12-31 17:30:00,Ewallet,684.53,4.761904762,34.2265,4.9
588-01-7461,Giza,"Giza, Egypt",Member,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24 00:00:00,1899-12-31 10:43:00,Cash,305.82,4.761904762,15.291,4.2
592-34-6155,Giza,"Giza, Egypt",Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14 00:00:00,1899-12-31 14:43:00,Ewallet,127.08,4.761904762,6.354,6.2
592-46-1692,Giza,"Giza, Egypt",Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11 00:00:00,1899-12-31 20:10:00,Cash,257.39,4.761904762,12.8695,7.4
593-65-1552,Giza,"Giza, Egypt",Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,2019-01-28 00:00:00,1899-12-31 20:50:00,Credit card,279.24,4.761904762,13.962,5.9
593-95-4461,Giza,"Giza, Egypt",Member,Male,Home and lifestyle,74.86,1,3.743,78.603,2019-03-24 00:00:00,1899-12-31 14:49:00,Cash,74.86,4.761904762,3.743,6.9
595-86-2894,Giza,"Giza, Egypt",Member,Male,Fashion accessories,96.98,4,19.396,407.316,2019-02-06 00:00:00,1899-12-31 17:20:00,Ewallet,387.92,4.761904762,19.396,9.4
597-78-7908,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,90.22,3,13.533,284.193,2019-02-18 00:00:00,1899-12-31 19:39:00,Cash,270.66,4.761904762,13.533,6.2
598-47-9715,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07 00:00:00,1899-12-31 16:54:00,Ewallet,336.28,4.761904762,16.814,4.4
600-38-9738,Giza,"Giza, Egypt",Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17 00:00:00,1899-12-31 15:05:00,Credit card,359.6,4.761904762,17.98,4.3
602-80-9671,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09 00:00:00,1899-12-31 17:15:00,Credit card,95.7,4.761904762,4.785,5.1
603-07-0961,Giza,"Giza, Egypt",Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,2019-01-10 00:00:00,1899-12-31 11:34:00,Cash,373.95,4.761904762,18.6975,4.9
605-72-4132,Giza,"Giza, Egypt",Normal,Female,Food and beverages,94.47,8,37.788,793.548,2019-02-27 00:00:00,1899-12-31 15:12:00,Cash,755.76,4.761904762,37.788,9.1
606-80-4905,Giza,"Giza, Egypt",Member,Female,Sports and travel,19.15,6,5.745,120.645,2019-01-29 00:00:00,1899-12-31 10:01:00,Credit card,114.9,4.761904762,5.745,6.8
607-65-2441,Giza,"Giza, Egypt",Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10 00:00:00,1899-12-31 12:39:00,Credit card,819.5,4.761904762,40.975,6
607-76-6216,Giza,"Giza, Egypt",Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02 00:00:00,1899-12-31 16:35:00,Credit card,462.45,4.761904762,23.1225,8.6
613-59-9758,Giza,"Giza, Egypt",Normal,Female,Sports and travel,14.36,10,7.18,150.78,2019-01-27 00:00:00,1899-12-31 14:28:00,Cash,143.6,4.761904762,7.18,5.4
617-15-4209,Giza,"Giza, Egypt",Member,Female,Health and beauty,15.37,2,1.537,32.277,2019-03-16 00:00:00,1899-12-31 19:47:00,Cash,30.74,4.761904762,1.537,7.2
620-02-2046,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27 00:00:00,1899-12-31 19:48:00,Ewallet,138.8,4.761904762,6.94,9
622-20-1945,Giza,"Giza, Egypt",Normal,Female,Health and beauty,39.42,1,1.971,41.391,2019-01-18 00:00:00,1899-12-31 15:08:00,Cash,39.42,4.761904762,1.971,8.4
626-43-7888,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07 00:00:00,1899-12-31 12:23:00,Ewallet,483.28,4.761904762,24.164,9.6
628-34-3388,Giza,"Giza, Egypt",Member,Female,Fashion accessories,27.38,6,8.214,172.494,2019-01-05 00:00:00,1899-12-31 20:54:00,Credit card,164.28,4.761904762,8.214,7.9
629-42-4133,Giza,"Giza, Egypt",Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19 00:00:00,1899-12-31 19:24:00,Cash,174.4,4.761904762,8.72,8.3
631-34-1880,Giza,"Giza, Egypt",Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08 00:00:00,1899-12-31 19:09:00,Credit card,72.93,4.761904762,3.6465,4.3
632-90-0281,Giza,"Giza, Egypt",Normal,Female,Fashion accessories,37.55,10,18.775,394.275,2019-03-08 00:00:00,1899-12-31 20:01:00,Credit card,375.5,4.761904762,18.775,9.3
633-09-3463,Giza,"Giza, Egypt",Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,2019-03-28 00:00:00,1899-12-31 12:58:00,Credit card,142.95,4.761904762,7.1475,9.5
639-76-1242,Giza,"Giza, Egypt",Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03 00:00:00,1899-12-31 15:19:00,Cash,202.6,4.761904762,10.13,4.5
641-51-2661,Giza,"Giza, Egypt",Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12 00:00:00,1899-12-31 14:45:00,Credit card,871,4.761904762,43.55,9.9
641-96-3695,Giza,"Giza, Egypt",Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07 00:00:00,1899-12-31 17:55:00,Ewallet,260.76,4.761904762,13.038,8.5
648-94-3045,Giza,"Giza, Egypt",Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07 00:00:00,1899-12-31 14:27:00,Ewallet,589.5,4.761904762,29.475,8.1
649-11-3678,Giza,"Giza, Egypt",Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2019-02-26 00:00:00,1899-12-31 20:26:00,Cash,206.37,4.761904762,10.3185,5.5
651-61-0874,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12 00:00:00,1899-12-31 20:04:00,Credit card,184.88,4.761904762,9.244,6.2
652-49-6720,Giza,"Giza, Egypt",Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18 00:00:00,1899-12-31 11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9
658-66-3967,Giza,"Giza, Egypt",Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14 00:00:00,1899-12-31 15:42:00,Ewallet,372.33,4.761904762,18.6165,5
659-36-1684,Giza,"Giza, Egypt",Member,Female,Sports and travel,57.12,7,19.992,419.832,2019-01-12 00:00:00,1899-12-31 12:02:00,Credit card,399.84,4.761904762,19.992,6.5
660-29-7083,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15 00:00:00,1899-12-31 15:01:00,Cash,558.7,4.761904762,27.935,5.8
662-47-5456,Giza,"Giza, Egypt",Member,Male,Fashion accessories,35.19,10,17.595,369.495,2019-03-17 00:00:00,1899-12-31 19:06:00,Credit card,351.9,4.761904762,17.595,8.4
663-86-9076,Giza,"Giza, Egypt",Member,Female,Food and beverages,68.54,8,27.416,575.736,2019-01-08 00:00:00,1899-12-31 15:57:00,Ewallet,548.32,4.761904762,27.416,8.5
664-14-2882,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30 00:00:00,1899-12-31 14:43:00,Credit card,52.65,4.761904762,2.6325,5.8
672-51-8681,Giza,"Giza, Egypt",Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,2019-01-04 00:00:00,1899-12-31 18:19:00,Credit card,599.85,4.761904762,29.9925,9.7
677-11-0152,Giza,"Giza, Egypt",Normal,Female,Food and beverages,93.26,9,41.967,881.307,2019-01-16 00:00:00,1899-12-31 18:08:00,Cash,839.34,4.761904762,41.967,8.8
678-79-0726,Giza,"Giza, Egypt",Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18 00:00:00,1899-12-31 15:28:00,Cash,815.67,4.761904762,40.7835,5.1
687-15-1097,Giza,"Giza, Egypt",Member,Female,Health and beauty,21.12,2,2.112,44.352,2019-01-03 00:00:00,1899-12-31 19:17:00,Cash,42.24,4.761904762,2.112,9.7
689-16-9784,Giza,"Giza, Egypt",Normal,Male,Food and beverages,46.77,6,14.031,294.651,2019-03-11 00:00:00,1899-12-31 13:37:00,Cash,280.62,4.761904762,14.031,6
699-01-4164,Giza,"Giza, Egypt",Normal,Male,Health and beauty,41.5,4,8.3,174.3,2019-03-12 00:00:00,1899-12-31 19:58:00,Credit card,166,4.761904762,8.3,8.2
699-14-3026,Giza,"Giza, Egypt",Member,Female,Electronic accessories,85.39,7,29.8865,627.6165,2019-03-25 00:00:00,1899-12-31 18:30:00,Ewallet,597.73,4.761904762,29.8865,4.1
702-83-5291,Giza,"Giza, Egypt",Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27 00:00:00,1899-12-31 10:43:00,Cash,898.38,4.761904762,44.919,6.6
704-10-4056,Giza,"Giza, Egypt",Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14 00:00:00,1899-12-31 10:55:00,Credit card,181.41,4.761904762,9.0705,5.6
704-20-4138,Giza,"Giza, Egypt",Member,Female,Health and beauty,29.67,7,10.3845,218.0745,2019-03-11 00:00:00,1899-12-31 18:58:00,Credit card,207.69,4.761904762,10.3845,8.1
714-02-3114,Giza,"Giza, Egypt",Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21 00:00:00,1899-12-31 11:39:00,Cash,197.6,4.761904762,9.88,7.7
717-96-4189,Giza,"Giza, Egypt",Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02 00:00:00,1899-12-31 12:40:00,Cash,212.94,4.761904762,10.647,4.1
718-57-9773,Giza,"Giza, Egypt",Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03 00:00:00,1899-12-31 16:40:00,Credit card,493.3,4.761904762,24.665,9.4
719-76-3868,Giza,"Giza, Egypt",Member,Male,Food and beverages,94.26,4,18.852,395.892,2019-03-12 00:00:00,1899-12-31 16:30:00,Cash,377.04,4.761904762,18.852,8.6
722-13-2115,Giza,"Giza, Egypt",Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14 00:00:00,1899-12-31 15:36:00,Credit card,42.85,4.761904762,2.1425,9.3
725-54-0677,Giza,"Giza, Egypt",Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02 00:00:00,1899-12-31 13:50:00,Cash,599.2,4.761904762,29.96,5.3
725-96-3778,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,89.25,8,35.7,749.7,2019-01-20 00:00:00,1899-12-31 10:13:00,Cash,714,4.761904762,35.7,4.7
727-75-6477,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,28.84,4,5.768,121.128,2019-03-29 00:00:00,1899-12-31 14:44:00,Cash,115.36,4.761904762,5.768,6.4
728-47-9078,Giza,"Giza, Egypt",Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19 00:00:00,1899-12-31 12:46:00,Cash,238.36,4.761904762,11.918,9.8
728-88-7867,Giza,"Giza, Egypt",Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19 00:00:00,1899-12-31 15:52:00,Ewallet,302.12,4.761904762,15.106,8.3
729-46-7422,Giza,"Giza, Egypt",Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23 00:00:00,1899-12-31 16:52:00,Credit card,35.89,4.761904762,1.7945,7.9
730-50-9884,Giza,"Giza, Egypt",Member,Female,Sports and travel,83.06,7,29.071,610.491,2019-03-05 00:00:00,1899-12-31 14:31:00,Ewallet,581.42,4.761904762,29.071,4
730-70-9830,Giza,"Giza, Egypt",Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,2019-03-14 00:00:00,1899-12-31 17:54:00,Ewallet,420.66,4.761904762,21.033,5.2
731-81-9469,Giza,"Giza, Egypt",Member,Female,Sports and travel,89.8,10,44.9,942.9,2019-01-23 00:00:00,1899-12-31 13:00:00,Credit card,898,4.761904762,44.9,5.4
732-94-0499,Giza,"Giza, Egypt",Member,Female,Electronic accessories,41.65,10,20.825,437.325,2019-01-13 00:00:00,1899-12-31 17:04:00,Credit card,416.5,4.761904762,20.825,5.4
733-29-1227,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23 00:00:00,1899-12-31 12:41:00,Cash,389.27,4.761904762,19.4635,8.5
733-33-4967,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2019-03-03 00:00:00,1899-12-31 19:17:00,Cash,166.8,4.761904762,8.34,6.3
735-06-4124,Giza,"Giza, Egypt",Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2019-02-25 00:00:00,1899-12-31 15:31:00,Cash,48.61,4.761904762,2.4305,4.4
735-32-9839,Giza,"Giza, Egypt",Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31 00:00:00,1899-12-31 10:36:00,Ewallet,789.6,4.761904762,39.48,8.5
740-11-5257,Giza,"Giza, Egypt",Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24 00:00:00,1899-12-31 16:44:00,Cash,247.4,4.761904762,12.37,7.1
740-22-2500,Giza,"Giza, Egypt",Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23 00:00:00,1899-12-31 13:29:00,Cash,252.15,4.761904762,12.6075,9.8
743-88-1662,Giza,"Giza, Egypt",Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2019-02-22 00:00:00,1899-12-31 18:17:00,Ewallet,668.43,4.761904762,33.4215,8.7
744-82-9138,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07 00:00:00,1899-12-31 17:59:00,Cash,172.26,4.761904762,8.613,8.2
746-19-0921,Giza,"Giza, Egypt",Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09 00:00:00,1899-12-31 10:02:00,Ewallet,21.58,4.761904762,1.079,7.2
746-68-6593,Giza,"Giza, Egypt",Member,Female,Sports and travel,87.16,2,8.716,183.036,2019-01-11 00:00:00,1899-12-31 14:29:00,Credit card,174.32,4.761904762,8.716,9.7
750-57-9686,Giza,"Giza, Egypt",Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08 00:00:00,1899-12-31 13:48:00,Credit card,181.52,4.761904762,9.076,8.7
751-41-9720,Giza,"Giza, Egypt",Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12 00:00:00,1899-12-31 16:18:00,Ewallet,975,4.761904762,48.75,8
751-69-0068,Giza,"Giza, Egypt",Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19 00:00:00,1899-12-31 19:09:00,Ewallet,893.16,4.761904762,44.658,9
755-12-3214,Giza,"Giza, Egypt",Member,Female,Fashion accessories,44.22,5,11.055,232.155,2019-03-05 00:00:00,1899-12-31 17:07:00,Credit card,221.1,4.761904762,11.055,8.6
756-01-7507,Giza,"Giza, Egypt",Member,Female,Health and beauty,20.38,5,5.095,106.995,2019-01-22 00:00:00,1899-12-31 18:56:00,Cash,101.9,4.761904762,5.095,6
756-93-1854,Giza,"Giza, Egypt",Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02 00:00:00,1899-12-31 14:05:00,Credit card,166.7,4.761904762,8.335,9.5
759-98-4285,Giza,"Giza, Egypt",Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27 00:00:00,1899-12-31 19:01:00,Credit card,601.09,4.761904762,30.0545,8
760-27-5490,Giza,"Giza, Egypt",Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20 00:00:00,1899-12-31 20:37:00,Ewallet,124.96,4.761904762,6.248,9.1
